ASSET_TYPE,TYPE_DESCRIPTION,DEDICATION,ORIENTATION,PLAQUE,MANUFACTURER,PLAQUE_SPONSOR,FINISH_TYPE,ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,longitude,latitude,location
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,,,ING013,,CALGARY PARKS,CALGARY PARKS,SEATING WALL; BASALT FLATS,ACTIVE,-114.0279254922109,51.038963892492,"(51.038963892492, -114.0279254922109)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.92792102641812,51.15779114051257,"(51.15779114051257, -113.92792102641812)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,,,UND002,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-114.15163746026566,51.07796881866623,"(51.07796881866623, -114.15163746026566)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,,,UND002,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-114.15150506519205,51.07959082783239,"(51.07959082783239, -114.15150506519205)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,,,DRN547,,CALGARY PARKS,CALGARY PARKS,"2020/06/08: NO DOCUMENTATION, C MCLEAN RECREATION PROJECT LEAD",ACTIVE,-114.00774861377329,50.92204211052932,"(50.92204211052932, -114.00774861377329)"
3,MEMORIAL BENCH,TONY PETERS,N,PRESENT,,,,,ING036,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02105764954625,51.04295809369563,"(51.04295809369563, -114.02105764954625)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,CRM006,,CALGARY PARKS,CALGARY PARKS,BACKLESS,ACTIVE,-114.27467193802822,51.083503088602576,"(51.083503088602576, -114.27467193802822)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,REN786,RENFREW-X FROM 1405 RENFREW DR - ON RIDGE OVERLOOKING DEERFOOT.,CALGARY PARKS,CALGARY PARKS,2020/04/30: PLAQUE WAS REMOVED ONLY,ACTIVE,-114.03217782483355,51.06291072194517,"(51.06291072194517, -114.03217782483355)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.92795320418546,51.15777361900691,"(51.15777361900691, -113.92795320418546)"
4,MEMORIAL PICNIC TABLE,JEFF HALL,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,BETWEEN CYCLIST AND PEDESTRIAN PATHWAY,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13836905520299,50.99042886584085,"(50.99042886584085, -114.13836905520299)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,,,DRN547,,CALGARY PARKS,CALGARY PARKS,"2020/06/08: NO DOCUMENTATION, C MCLEAN RECREATION PROJECT LEAD",ACTIVE,-114.00779667359085,50.92204210733032,"(50.92204210733032, -114.00779667359085)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93062006392731,51.15657689929436,"(51.15657689929436, -113.93062006392731)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,ACR 2 FL ACR 2,ING031,,CALGARY PARKS,CALGARY PARKS,2020/04/30: PLAQUE WAS REMOVED ONLY,ACTIVE,-114.02637717348996,51.04083332356208,"(51.04083332356208, -114.02637717348996)"
1,BLEACHER,NOT APPLICABLE,W,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.94711687972487,50.927504377293616,"(50.927504377293616, -113.94711687972487)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,MCT835,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96114958601243,50.91352610631452,"(50.91352610631452, -113.96114958601243)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,9/15/2020: ASSETS ADDED FOR INSPECTIONS BUT NO DAS/ORTHO AVAILABLE. ADJUST SPATIAL AT LATER DATE.,CHA828,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04154469418599,50.88977464371295,"(50.88977464371295, -114.04154469418599)"
2,GAMES TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,MCT835,,CALGARY PARKS,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE,-113.9615119064998,50.91370446617812,"(50.91370446617812, -113.9615119064998)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT834,,CALGARY PARKS,CALGARY PARKS,RECTANGULAR IN SHAPE AND TWO SEATS;,ACTIVE,-113.96648970391121,50.92192850797492,"(50.92192850797492, -113.96648970391121)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT834,,CALGARY PARKS,CALGARY PARKS,SQUARE IN SHAPE & 4 SEATS;,ACTIVE,-113.96653241728049,50.92197989763671,"(50.92197989763671, -113.96653241728049)"
2,GAMES TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,MCT835,,CALGARY PARKS,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE,-113.96146928251025,50.913701917857495,"(50.913701917857495, -113.96146928251025)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,SHW001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15371008038392,51.16201387584605,"(51.16201387584605, -114.15371008038392)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93034589935124,51.157801125304935,"(51.157801125304935, -113.93034589935124)"
4,MEMORIAL PICNIC TABLE,"IN LOVING MEMORY: RICKEY NORWOOD (1944-2019) YOU ARE BRAVER THAN YOU BELIEVE, STRONGER TAHN YOU SEEM, AND SMARTER THAN YOU THINK. BUT THE MOST IMPORTANT THING IS, EVEN IF WE'RE APART... I'LL ALWYAS BE WITH YOU - WINNIE THE POOH",,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13732780490581,50.99061356679016,"(50.99061356679016, -114.13732780490581)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93063100150243,51.15659759885246,"(51.15659759885246, -113.93063100150243)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.9303889915024,51.15781827606656,"(51.15781827606656, -113.9303889915024)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93064493643922,51.15789905904559,"(51.15789905904559, -113.93064493643922)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93052774138901,51.15786045755583,"(51.15786045755583, -113.93052774138901)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93061103151113,51.156546925435634,"(51.156546925435634, -113.93061103151113)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93041128594628,51.157833035804614,"(51.157833035804614, -113.93041128594628)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,9/15/2020: ASSETS ADDED FOR INSPECTIONS BUT NO DAS/ORTHO AVAILABLE. ADJUST SPATIAL AT LATER DATE.,CHA828,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04135119996216,50.889761154631124,"(50.889761154631124, -114.04135119996216)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.926305056334,51.127321164349446,"(51.127321164349446, -113.926305056334)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT834,,CALGARY PARKS,CALGARY PARKS,SQUARE IN SHAPE & 4 SEATS;,ACTIVE,-113.96645058308822,50.92190718433028,"(50.92190718433028, -113.96645058308822)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,9/15/2020: ASSETS ADDED FOR INSPECTIONS BUT NO DAS/ORTHO AVAILABLE. ADJUST SPATIAL AT LATER DATE.,CHA828,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04146065026579,50.889780026220926,"(50.889780026220926, -114.04146065026579)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,,BACKLESS,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92571764041469,51.12842425339032,"(51.12842425339032, -113.92571764041469)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,SHW001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15374238974235,51.16201992471393,"(51.16201992471393, -114.15374238974235)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.92791208532425,51.157764080023995,"(51.157764080023995, -113.92791208532425)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PLASTICIZED,,MCT839,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96135488402992,50.92553374513709,"(50.92553374513709, -113.96135488402992)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,12B001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.90613003530922,50.940613739106325,"(50.940613739106325, -113.90613003530922)"
3,MEMORIAL BENCH,ARCHIE WUDEL,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,N GLENMORE PRK PFC BENCH - NO RECORD ON FILE,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.13326376226937,50.98884567418482,"(50.98884567418482, -114.13326376226937)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,EVE795,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12041146419594,50.90875954942398,"(50.90875954942398, -114.12041146419594)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT807,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.97294958034362,50.912909261844284,"(50.912909261844284, -113.97294958034362)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PLASTICIZED,XX ACR 2,EVN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11337894970342,51.176595930034665,"(51.176595930034665, -114.11337894970342)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,COV089,,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,-114.06443489509088,51.170066505440936,"(51.170066505440936, -114.06443489509088)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,SHN386,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.08718356643,50.90721137255258,"(50.90721137255258, -114.08718356643)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.9279739786648,51.157791768236606,"(51.157791768236606, -113.9279739786648)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.92850396897471,51.1569931524741,"(51.1569931524741, -113.92850396897471)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,BACKLESS,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92615340254771,51.127425245648055,"(51.127425245648055, -113.92615340254771)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.9307391488674,51.157877470701656,"(51.157877470701656, -113.9307391488674)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,STACKABLE GRADE BOULDERS,INSTALLED,-113.92795645847771,51.15780900122143,"(51.15780900122143, -113.92795645847771)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93071228556693,51.157883638711546,"(51.157883638711546, -113.93071228556693)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93024022418275,51.157828805014624,"(51.157828805014624, -113.93024022418275)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-113.93061630642426,51.15656024749884,"(51.15656024749884, -113.93061630642426)"
5,PARKS BENCH,,E,NOT APPLICABLE,,,PAINTED,,MCK664,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98630918084676,50.93066586322258,"(50.93066586322258, -113.98630918084676)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92628226234832,51.12720935882752,"(51.12720935882752, -113.92628226234832)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,LACQUERED WOOD,,TUS603,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-114.22797840428225,51.11215606351635,"(51.11215606351635, -114.22797840428225)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,,2 SEATS - ONE HAS BACKREST,BRE394,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12846432673525,51.08828647947006,"(51.08828647947006, -114.12846432673525)"
1,BLEACHER,NOT APPLICABLE,W,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.94990538218882,50.92738707116835,"(50.92738707116835, -113.94990538218882)"
1,BLEACHER,NOT APPLICABLE,S,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.95297130732479,50.928275737910425,"(50.928275737910425, -113.95297130732479)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,,2 SEATS - 1 HAS BACKREST,BRE394,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12865817494934,51.087938617771655,"(51.087938617771655, -114.12865817494934)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,TO BE IDENTIFIED,,BRE394,,CALGARY PARKS,CALGARY PARKS,SEATING WALL,ACTIVE,-114.13245049490916,51.08899763460509,"(51.08899763460509, -114.13245049490916)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,,2 SEATS - 1 HAS BACKREST,BRE394,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12879527600175,51.08804554998471,"(51.08804554998471, -114.12879527600175)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,BRE394,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12892814849012,51.08831889718648,"(51.08831889718648, -114.12892814849012)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,BRE394,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12888102275156,51.08834868068051,"(51.08834868068051, -114.12888102275156)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SHW001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15583430778513,51.16394516061132,"(51.16394516061132, -114.15583430778513)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,BACKLESS,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92596599980502,51.127376605765306,"(51.127376605765306, -113.92596599980502)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92629095992253,51.12744436072426,"(51.12744436072426, -113.92629095992253)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,SAD021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.92626566971583,51.12736870982701,"(51.12736870982701, -113.92626566971583)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,CRM006,,CALGARY PARKS,CALGARY PARKS,BACKLESS,ACTIVE,-114.27569718974507,51.08235910720252,"(51.08235910720252, -114.27569718974507)"
3,MEMORIAL BENCH,"IN LOVING MEMORY OF DONALD ROBERT IRELAND OCTOBER 31, 1918 - JULY 30, 2001 Father, Husband, Coach",N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK056,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10439926105305,50.9740257890076,"(50.9740257890076, -114.10439926105305)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE IDENTIFIED,,LEG021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.01559848480406,50.85269324984152,"(50.85269324984152, -114.01559848480406)"
3,MEMORIAL BENCH,,E,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,2020/04/28:DEDICATION REMOVAL FROM MEMORIAL BENCH,UMR289,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08562369193815,51.02696860286333,"(51.02696860286333, -114.08562369193815)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,,CRA074,27 CRANBROOK HL SE,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,SEATING WALL/BENCH; OAA EXPIRES 2022/10/29-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE,-113.97795060788206,50.86598385800342,"(50.86598385800342, -113.97795060788206)"
3,MEMORIAL BENCH,,NW,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,2020/04/28:DEDICATION REMOVAL FROM MEMORIAL BENCH,MOP671,CONFEDERATION PRK-TOP OF HILL X FRM 907 - 25 AVE NW.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.08188763024984,51.07528539637812,"(51.07528539637812, -114.08188763024984)"
1,BLEACHER,NOT APPLICABLE,W,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.95266664835958,50.92807759757942,"(50.92807759757942, -113.95266664835958)"
3,MEMORIAL BENCH,TEDDY VON MUEHLDORFER,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,LKV506,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; REFURBISHED,ACTIVE,-114.11969489980481,50.992634520605634,"(50.992634520605634, -114.11969489980481)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,CRA074,27 CRANBROOK HL SE,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,SEATING WALL/BENCH; OAA EXPIRES 2022/10/29-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE,-113.97814999441557,50.86600970401815,"(50.86600970401815, -113.97814999441557)"
3,MEMORIAL BENCH,,SE,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,2020/04/28:DEDICATION REMOVAL FROM MEMORIAL BENCH,VAR345,VARSITY ACRES-X FRM 3940 VINCENT PL NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.14578199940418,51.089887643089945,"(51.089887643089945, -114.14578199940418)"
1,BLEACHER,NOT APPLICABLE,E,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.95215015436594,50.92707191813491,"(50.92707191813491, -113.95215015436594)"
3,MEMORIAL BENCH,,NE,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,2020/04/28:DEDICATION REMOVAL FROM MEMORIAL BENCH,CAP670,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.09418895778064,51.07397513402669,"(51.07397513402669, -114.09418895778064)"
1,BLEACHER,NOT APPLICABLE,E,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.95216224993159,50.92747099262958,"(50.92747099262958, -113.95216224993159)"
3,MEMORIAL BENCH,,E,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,2020/04/28:DEDICATION REMOVAL FROM MEMORIAL BENCH,TUX853,TUXEDO PRK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06203544256832,51.07922920693725,"(51.07922920693725, -114.06203544256832)"
1,BLEACHER,NOT APPLICABLE,E,NOT APPLICABLE,,,,,NEB842,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.9493425907151,50.92749351081162,"(50.92749351081162, -113.9493425907151)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,SDC618,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04795396910994,50.89748429354726,"(50.89748429354726, -114.04795396910994)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,NOL004,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16648737413287,51.17675731962779,"(51.17675731962779, -114.16648737413287)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,2017/11/15: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT,RAM023,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04663021350989,51.03488542692867,"(51.03488542692867, -114.04663021350989)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,SOM689,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08791383255917,50.89623663221859,"(50.89623663221859, -114.08791383255917)"
3,MEMORIAL BENCH,J R DOMINICK,W,PRESENT,,,LACQUERED WOOD,,RAM415,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.04742568723623,51.03676887335512,"(51.03676887335512, -114.04742568723623)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GLA625,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.14497917052088,51.016373915919544,"(51.016373915919544, -114.14497917052088)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,DECORATIVE MATERIAL,,MIS006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06589206929227,51.037395698291654,"(51.037395698291654, -114.06589206929227)"
5,PARKS BENCH,,W,NOT APPLICABLE,,,NATURAL WOOD,,PKD503,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13846549484884,51.05659418950635,"(51.05659418950635, -114.13846549484884)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,2017/10/03: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT,FAI203,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.06695535733013,50.985583411366946,"(50.985583411366946, -114.06695535733013)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,SUDDEN FUN RECREATION EQUIPMENT,,PLASTICIZED,XX ACR 2,EVN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11443021707765,51.17658528506093,"(51.17658528506093, -114.11443021707765)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22165281411573,51.09743496949067,"(51.09743496949067, -114.22165281411573)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,DNC100,,CORPORATE PROPERTIES,CALGARY PARKS,,ACTIVE,-114.05936775945571,51.04612042408361,"(51.04612042408361, -114.05936775945571)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,WBN321,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13252788072997,50.94877895201517,"(50.94877895201517, -114.13252788072997)"
